sequence,split,step,time_s,x,z,rel_goal_x,rel_goal_z,nearest_obs_x,nearest_obs_z,vel_x,vel_z,clearance_m,obstacle_count,action_dx,action_dz,safe_sample,future_risk
53,test,26,4.9944,1.3403797971798403,0.9507707897009451,-2.217552900314331,-0.024325789883732796,-0.059579797089099884,-0.9306588172912598,-0.4998629689216614,0.01057769451290369,0.7325639724731445,1.0,-0.09641533900781907,-0.001057643030475952,1,1
53,test,27,5.1865,1.2439644581720213,0.9497131466704691,-2.1211373805999756,-0.023268146440386772,0.03683554008603096,-0.9296011328697205,-0.501923143863678,-0.005505923647433519,0.7303306460380554,1.0,-0.09641533900781862,-0.001057643030475952,1,1
53,test,28,5.3786,1.1475491191642027,0.9486555036399932,-2.024722099304199,-0.02221050299704075,0.1332508772611618,-0.9285435080528259,-0.501923143863678,-0.005505923647433519,0.7380558848381042,1.0,-0.09641533900781951,-0.001057643030475841,1,1
53,test,29,5.5707,1.0511337801563831,0.9475978606095173,-1.9283068180084229,-0.021152861416339874,0.22966621816158295,-0.9274858832359314,-0.501923143863678,-0.005505923647433519,0.7554981112480164,1.0,-0.09641533900781907,-0.00105764303047573,1,1
53,test,30,5.7628,0.9547184411485641,0.9465402175790416,-1.831891417503357,-0.02009521797299385,0.3260815441608429,-0.9264281988143921,-0.501923143863678,-0.005505923647433519,0.7821397185325623,1.0,-0.0964153390078194,-0.001057643030475952,1,1
53,test,31,5.9548,0.8583031021407447,0.9454825745485657,-1.7354761362075806,-0.019037574529647827,0.42249688506126404,-0.9253705739974976,-0.501923143863678,-0.005505923647433519,0.8172582387924194,1.0,-0.09641533900781918,-0.001057643030475952,1,0
53,test,32,6.1469,0.7618877631329255,0.9444249315180897,-1.6390607357025146,-0.017979931086301804,0.5189122557640076,-0.924312949180603,-0.501923143863678,-0.005505923647433519,0.8600114583969116,1.0,-0.09641533900781907,-0.001057643030475841,1,0
53,test,33,6.339,0.6654724241251064,0.9433672884876139,-1.5426454544067383,-0.01692228764295578,0.6153275966644287,-0.9232552647590637,-0.501923143863678,-0.005505923647433519,0.9095171689987183,1.0,-0.09641533900781918,-0.00105764303047573,1,0
53,test,34,6.5311,0.5690570851172873,0.9423096454571381,-1.4462300539016724,-0.015864646062254906,0.7117429375648499,-0.9221976399421692,-0.501923143863678,-0.005505923647433519,0.9649147987365723,1.0,-0.0964153390078194,-0.001057643030475952,1,0
53,test,35,6.7232,0.47264174610946785,0.9412520024266622,-1.349814772605896,-0.014807002618908882,0.808158278465271,-0.9211400151252747,-0.501923143863678,-0.005505923647433519,1.0254055261611938,1.0,-0.09641533900781929,-0.001057643030475841,1,0
53,test,36,6.9153,0.37622640710164856,0.9401943593961863,-1.25339937210083,-0.013749359175562859,0.9045736193656921,-0.9200823307037354,-0.501923143863678,-0.005505923647433519,1.090273141860962,1.0,-0.09641533900781885,-0.001057643030475841,1,0
53,test,37,7.1074,0.2798110680938297,0.9391367163657105,-1.1569840908050537,-0.01269171666353941,1.0009889602661133,-0.9190247058868408,-0.501923143863678,-0.005505923647433519,1.158891201019287,1.0,-0.09641533900781923,-0.001057643030475841,1,0
53,test,38,7.2995,0.18339572908601048,0.9380790733352347,-1.0605686902999878,-0.011634073220193386,1.0974042415618896,-0.9179670810699463,-0.501923143863678,-0.005505923647433519,1.230720043182373,1.0,-0.09641533900781918,-0.001057643030475952,1,0
53,test,39,7.4916,0.0869803900781913,0.9370214303047587,-0.9641534090042114,-0.010576430708169937,1.1938196420669556,-0.9169094562530518,-0.501923143863678,-0.005505923647433519,1.305299997329712,1.0,-0.09641533900781937,-0.001057643030475952,1,0
53,test,40,7.6837,-0.009434948929628073,0.9359637872742828,-0.8677380681037903,-0.009518787264823914,1.290234923362732,-0.9158517718315125,-0.501923143863678,-0.005505923647433519,1.3822423219680786,1.0,-0.09641533900781915,-0.001057643030475619,1,0
53,test,41,7.8758,-0.10585028793744722,0.9349061442438071,-0.7713227272033691,-0.00846114382147789,1.3866503238677979,-0.9147941470146179,-0.501923143863678,-0.005505923647433519,1.4612185955047607,1.0,-0.09641533900781876,-0.001057643030475952,1,0
53,test,42,8.0679,-0.20226562694526598,0.9338485012133312,-0.674907386302948,-0.007403501309454441,1.4830656051635742,-0.9137365221977234,-0.501923143863678,-0.005505923647433519,1.54195237159729,1.0,-0.09641533900781932,-0.001057643030475841,1,0
53,test,43,8.2599,-0.2986809659530853,0.9327908581828553,-0.5784920454025269,-0.006345858331769705,1.5794810056686401,-0.9126788377761841,-0.501923143863678,-0.005505923647433519,1.624210238456726,1.0,-0.09641533900781918,-0.001057643030475952,1,0
53,test,44,8.452,-0.3950963049609045,0.9317332151523794,-0.4820767045021057,-0.005288215354084969,1.6758962869644165,-0.9116212129592896,-0.501923143863678,-0.005505923647433519,1.7077950239181519,1.0,-0.09641533900781946,-0.001057643030475841,1,0
53,test,45,8.6441,-0.49151164396872393,0.9306755721219035,-0.38566136360168457,-0.004230571910738945,1.7723116874694824,-0.910563588142395,-0.501923143863678,-0.005505923647433519,1.7925397157669067,1.0,-0.09641533900781918,-0.001057643030475841,1,0
53,test,46,8.8362,-0.5879269829765431,0.9296179290914277,-0.2892460227012634,-0.0031729291658848524,1.8687269687652588,-0.9095059037208557,-0.501923143863678,-0.005505923647433519,1.8783025741577148,1.0,-0.09641533900781929,-0.001057643030475952,1,0
53,test,47,9.0283,-0.6843423219843624,0.9285602860609518,-0.19283068180084229,-0.0021152859553694725,1.9651423692703247,-0.9084482789039612,-0.501923143863678,-0.005505923647433519,1.9649624824523926,1.0,-0.0964153390078194,-0.001057643030475841,1,0
53,test,48,9.2204,-0.7807576609921818,0.9275026430304759,-0.09641534090042114,-0.0010576429776847363,2.0615577697753906,-0.9073906540870667,-0.501923143863678,-0.005505923647433519,2.0524160861968994,1.0,-0.09641533900781907,-0.001057643030475841,1,0
54,train,0,0.0,3.352006,0.557709,-3.819643974304199,0.0038640000857412815,-2.0712060928344727,-0.5375970005989075,0.0,0.0,1.9398375749588013,1.0,-0.07819446034441402,0.015576703486672283,1,0
54,train,1,0.1607,3.273811539655586,0.5732857034866723,-3.7414495944976807,-0.011712703853845596,-1.9930115938186646,-0.5531737208366394,-0.48654329776763916,0.09692171216011047,1.8683558702468872,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,2,0.3214,3.1956170793111713,0.5888624069733446,-3.663254976272583,-0.027289407327771187,-1.9148170948028564,-0.5687503814697266,-0.48654329776763916,0.09692171216011047,1.7974988222122192,1.0,-0.0781944603444149,0.015576703486672283,1,0
54,train,3,0.4821,3.1174226189667564,0.6044391104600169,-3.5850605964660645,-0.04286611080169678,-1.8366225957870483,-0.5843271017074585,-0.48654329776763916,0.09692171216011047,1.7273352146148682,1.0,-0.07819446034441402,0.015576703486672283,1,0
54,train,4,0.6429,3.0392281586223424,0.6200158139466891,-3.506866216659546,-0.05844281241297722,-1.7584282159805298,-0.5999038219451904,-0.48654329776763916,0.09692171216011047,1.6579434871673584,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,5,0.8036,2.961033698277928,0.6355925174333614,-3.4286715984344482,-0.07401951402425766,-1.6802337169647217,-0.6154805421829224,-0.48654329776763916,0.09692171216011047,1.5894137620925903,1.0,-0.07819446034441402,0.015576703486672394,1,0
54,train,6,0.9643,2.882839237933514,0.6511692209200338,-3.3504772186279297,-0.0895962193608284,-1.6020392179489136,-0.6310572028160095,-0.48654329776763916,0.09692171216011047,1.5218486785888672,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,7,1.125,2.8046447775890995,0.6667459244067061,-3.272282838821411,-0.10517292469739914,-1.5238447189331055,-0.6466339230537415,-0.48654329776763916,0.09692171216011047,1.4553664922714233,1.0,-0.07819446034441446,0.015576703486672394,1,0
54,train,8,1.2857,2.726450317244685,0.6823226278933785,-3.1940882205963135,-0.12074963003396988,-1.445650339126587,-0.6622106432914734,-0.48654329776763916,0.09692171216011047,1.3901031017303467,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,9,1.4464,2.6482558569002705,0.6978993313800508,-3.115893840789795,-0.13632632791996002,-1.3674558401107788,-0.6777873039245605,-0.48654329776763916,0.09692171216011047,1.3262146711349487,1.0,-0.07819446034441402,0.015576703486672283,1,0
54,train,10,1.6071,2.5700613965558565,0.7134760348667231,-3.0376994609832764,-0.15190303325653076,-1.2892613410949707,-0.6933640241622925,-0.48654329776763916,0.09692171216011047,1.2638813257217407,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,11,1.7679,2.491866936211442,0.7290527383533953,-2.9595048427581787,-0.1674797385931015,-1.2110669612884521,-0.7089407444000244,-0.48654329776763916,0.09692171216011047,1.2033103704452515,1.0,-0.07819446034441446,0.015576703486672283,1,0
54,train,12,1.9286,2.4136724758670276,0.7446294418400676,-2.88131046295166,-0.18305644392967224,-1.132872462272644,-0.7245174646377563,-0.48654329776763916,0.09692171216011047,1.1447399854660034,1.0,-0.07819446034441402,0.015576703486672283,1,1
54,train,13,2.0893,2.3354780155226136,0.7602061453267399,-2.8031160831451416,-0.19863314926624298,-1.054677963256836,-0.7400941252708435,-0.48654329776763916,0.09692171216011047,1.0884429216384888,1.0,-0.07819446034441446,0.015576703486672283,1,1
54,train,14,2.25,2.257283555178199,0.7757828488134122,-2.724921464920044,-0.21420985460281372,-0.9764835834503174,-0.7556708455085754,-0.48654329776763916,0.09692171216011047,1.0347301959991455,1.0,-0.07819446034441446,0.015576703486672283,1,1
54,train,15,2.4107,2.1790890948337847,0.7913595523000845,-2.6467270851135254,-0.22978654503822327,-0.8982890844345093,-0.7712475657463074,-0.48654329776763916,0.09692171216011047,0.983953595161438,1.0,-0.07819446034441402,0.015576703486672283,1,1
54,train,16,2.5714,2.1008946344893706,0.8069362557867568,-2.568532705307007,-0.245363250374794,-0.820094645023346,-0.7868242263793945,-0.48654329776763916,0.09692171216011047,0.9365067481994629,1.0,-0.0781944603444149,0.015576703486672283,1,1
54,train,17,2.7321,2.0227001741449557,0.822512959273429,-2.490338087081909,-0.26093995571136475,-0.7419001460075378,-0.8024009466171265,-0.48654329776763916,0.09692171216011047,0.8928234577178955,1.0,-0.07819446034441446,0.015576703486672283,1,1
54,train,18,2.8929,1.9445057138005413,0.8380896627601013,-2.4121437072753906,-0.2765166759490967,-0.6637057065963745,-0.8179776668548584,-0.48654329776763916,0.09692171216011047,0.8533720970153809,1.0,-0.07819446034441424,0.015576703486672394,1,1
54,train,19,3.0536,1.866311253456127,0.8536663662467737,-2.333949327468872,-0.2920933663845062,-0.5855112671852112,-0.8335543870925903,-0.48654329776763916,0.09692171216011047,0.8186443448066711,1.0,-0.07819446034441424,0.015576703486672394,1,1
54,train,20,3.2143,1.7881167931117128,0.8692430697334461,-2.2557547092437744,-0.30767005681991577,-0.5073167681694031,-0.8491310477256775,-0.48654329776763916,0.09692171216011047,0.7891379594802856,1.0,-0.07819446034441424,0.015576703486672283,1,1
54,train,21,3.375,1.7099223327672985,0.8848197732201184,-2.177560329437256,-0.3232467770576477,-0.42912232875823975,-0.8647077679634094,-0.48654329776763916,0.09692171216011047,0.7653318047523499,1.0,-0.07819446034441424,0.015576703486672283,1,1
54,train,22,3.5357,1.6317278724228843,0.9003964767067907,-2.0993659496307373,-0.33882346749305725,-0.35092785954475403,-0.8802844882011414,-0.48654329776763916,0.09692171216011047,0.7476555705070496,1.0,-0.07819446034441446,0.015576703486672283,1,1
54,train,23,3.6964,1.5535334120784698,0.915973180193463,-2.0211713314056396,-0.3544001877307892,-0.2727334201335907,-0.8958612084388733,-0.48654329776763916,0.09692171216011047,0.7364565134048462,1.0,-0.07819446034441424,0.015576703486672283,1,1
54,train,24,3.8571,1.4753389517340556,0.9315498836801352,-1.942976951599121,-0.36997687816619873,-0.19453895092010498,-0.9114378690719604,-0.48654329776763916,0.09692171216011047,0.7319680452346802,1.0,-0.07819446034441424,0.015576703486672283,1,1
54,train,25,4.0179,1.3971444913896414,0.9471265871668075,-1.864782452583313,-0.38555359840393066,-0.11634448915719986,-0.9270145893096924,-0.48654329776763916,0.09692171216011047,0.7342869639396667,1.0,-0.07819446034441424,0.015576703486672283,1,1
54,train,26,4.1786,1.3189500310452271,0.9627032906534798,-1.7865880727767944,-0.4011302888393402,-0.03815003111958504,-0.9425913095474243,-0.48654329776763916,0.09692171216011047,0.7433630228042603,1.0,-0.07815615212915117,-0.00366307817864997,1,1
54,train,27,4.3393,1.240793878916076,0.9590402124748298,-1.7084318399429321,-0.3974672257900238,0.0400061197578907,-0.9389281868934631,-0.4863049387931824,-0.02279248647391796,0.7397801280021667,1.0,-0.07795435322871924,-0.016700530138392677,1,1
54,train,28,4.5,1.1628395256873567,0.9423396823364372,-1.6304775476455688,-0.38076668977737427,0.11796047538518906,-0.922227680683136,-0.485049307346344,-0.10391440987586975,0.7297411561012268,1.0,-0.07764178693749346,-0.018131746777925728,1,1
54,train,29,4.6607,1.0851977387498632,0.9242079355585114,-1.5528357028961182,-0.36263492703437805,0.19560226798057556,-0.9040959477424622,-0.4831044375896454,-0.11281976103782654,0.7250133752822876,1.0,-0.07764178693749302,-0.018131746777925506,1,1
54,train,30,4.8214,1.0075559518123702,0.9060761887805859,-1.475193977355957,-0.3445031940937042,0.27324405312538147,-0.8859642148017883,-0.4831044375896454,-0.11281976103782654,0.727143406867981,1.0,-0.07764178693749335,-0.018131746777925617,1,1
54,train,31,4.9821,0.9299141648748769,0.8879444420026603,-1.3975521326065063,-0.326371431350708,0.3508858382701874,-0.8678324222564697,-0.4831044375896454,-0.11281976103782654,0.7360844016075134,1.0,-0.07764178693749291,-0.018131746777925617,1,1
54,train,32,5.1429,0.852272377937384,0.8698126952247347,-1.3199104070663452,-0.3082396984100342,0.4285276234149933,-0.8497006893157959,-0.4831044375896454,-0.11281976103782654,0.751644492149353,1.0,-0.07764178693749313,-0.018131746777925617,1,1
54,train,33,5.3036,0.7746305909998908,0.8516809484468091,-1.2422685623168945,-0.29010793566703796,0.5061694383621216,-0.8315689563751221,-0.4831044375896454,-0.11281976103782654,0.773506224155426,1.0,-0.07764178693749335,-0.018131746777925506,1,1
54,train,34,5.4643,0.6969888040623975,0.8335492016688836,-1.1646268367767334,-0.27197620272636414,0.5838112235069275,-0.8134372234344482,-0.4831044375896454,-0.11281976103782654,0.8012570142745972,1.0,-0.07764178693749302,-0.018131746777925506,1,0
54,train,35,5.625,0.6193470171249045,0.8154174548909581,-1.0869849920272827,-0.2538444697856903,0.6614530086517334,-0.7953054308891296,-0.4831044375896454,-0.11281976103782654,0.8344229459762573,1.0,-0.07764178693749346,-0.018131746777925617,1,0
54,train,36,5.7857,0.541705230187411,0.7972857081130325,-1.0093432664871216,-0.2357127070426941,0.7390947937965393,-0.7771736979484558,-0.4831044375896454,-0.11281976103782654,0.872501790523529,1.0,-0.07764178693749296,-0.018131746777925617,1,0
54,train,37,5.9464,0.46406344324991805,0.7791539613351068,-0.9317014217376709,-0.21758095920085907,0.8167365789413452,-0.759041965007782,-0.4831044375896454,-0.11281976103782654,0.914990246295929,1.0,-0.0776417869374933,-0.018131746777925506,1,0
54,train,38,6.1071,0.38642165631242475,0.7610222145571813,-0.854059636592865,-0.19944921135902405,0.8943783640861511,-0.7409102320671082,-0.4831044375896454,-0.11281976103782654,0.96140456199646,1.0,-0.07764178693749291,-0.018131746777925506,1,0
54,train,39,6.2679,0.30877986937493185,0.7428904677792558,-0.7764178514480591,-0.18131746351718903,0.972020149230957,-0.7227784395217896,-0.4831044375896454,-0.11281976103782654,1.0112934112548828,1.0,-0.07764178693749338,-0.018131746777925728,1,0
54,train,40,6.4286,0.23113808243743847,0.7247587210013301,-0.6987760663032532,-0.163185715675354,1.0496618747711182,-0.7046467065811157,-0.4831044375896454,-0.11281976103782654,1.0642457008361816,1.0,-0.07764178693749299,-0.018131746777925506,1,0
54,train,41,6.5893,0.15349629549994548,0.7066269742234046,-0.6211342811584473,-0.14505396783351898,1.1273037195205688,-0.6865149736404419,-0.4831044375896454,-0.11281976103782654,1.1198925971984863,1.0,-0.07764178693749302,-0.018131746777925617,1,0
54,train,42,6.75,0.07585450856245246,0.688495227445479,-0.5434924960136414,-0.12692223489284515,1.20494544506073,-0.6683832406997681,-0.4831044375896454,-0.11281976103782654,1.1779077053070068,1.0,-0.07764178693749343,-0.018131746777925617,1,0
54,train,43,6.9107,-0.0017872783750409772,0.6703634806675534,-0.46585071086883545,-0.10879047960042953,1.2825872898101807,-0.6502515077590942,-0.4831044375896454,-0.11281976103782654,1.2380045652389526,1.0,-0.07764178693749295,-0.018131746777925395,1,0
54,train,44,7.0714,-0.07942906531253392,0.652231733889628,-0.38820892572402954,-0.09065873175859451,1.3602290153503418,-0.6321197152137756,-0.4831044375896454,-0.11281976103782654,1.299932837486267,1.0,-0.07764178693749328,-0.018131746777925617,1,0
54,train,45,7.2321,-0.1570708522500272,0.6340999871117023,-0.31056714057922363,-0.07252698391675949,1.4378708600997925,-0.6139879822731018,-0.4831044375896454,-0.11281976103782654,1.36347496509552,1.0,-0.07764178693749296,-0.018131746777925617,1,0
54,train,46,7.3929,-0.23471263918752017,0.6159682403337767,-0.23292535543441772,-0.05439523980021477,1.5155125856399536,-0.595856249332428,-0.4831044375896454,-0.11281976103782654,1.4284420013427734,1.0,-0.0776417869374934,-0.018131746777925617,1,0
54,train,47,7.5536,-0.3123544261250136,0.5978364935558511,-0.15528357028961182,-0.036263491958379745,1.5931544303894043,-0.5777245163917542,-0.4831044375896454,-0.11281976103782654,1.494670033454895,1.0,-0.07764178693749296,-0.018131746777925395,1,0
54,train,48,7.7143,-0.38999621306250654,0.5797047467779257,-0.07764178514480591,-0.018131745979189873,1.6707961559295654,-0.5595927238464355,-0.4831044375896454,-0.11281976103782654,1.5620170831680298,1.0,-0.07764178693749346,-0.018131746777925728,1,0
55,train,0,0.0,3.498511,1.3265799999999999,-5.329864025115967,-0.8795639872550964,-2.2177109718322754,-1.3064680099487305,0.0,0.0,2.373927116394043,1.0,-0.10877273469387783,-0.017950285714285696,1,0
55,train,1,0.1684,3.3897382653061223,1.3086297142857142,-5.221091270446777,-0.8616136908531189,-2.108938217163086,-1.288517713546753,-0.646044135093689,-0.10661381483078003,2.271416187286377,1.0,-0.10877273469387738,-0.017950285714285696,1,0
55,train,2,0.3367,3.280965530612245,1.2906794285714285,-5.112318515777588,-0.8436634540557861,-2.0001654624938965,-1.2705674171447754,-0.646044135093689,-0.10661381483078003,2.169600009918213,1.0,-0.10877273469387738,-0.01795028571428592,1,0
55,train,3,0.5051,3.1721927959183676,1.2727291428571426,-5.003545761108398,-0.8257131576538086,-1.8913928270339966,-1.2526171207427979,-0.646044135093689,-0.10661381483078003,2.0685713291168213,1.0,-0.10877273469387738,-0.017950285714285474,1,0
55,train,4,0.6735,3.06342006122449,1.254778857142857,-4.894773006439209,-0.807762861251831,-1.7826200723648071,-1.2346668243408203,-0.646044135093689,-0.10661381483078003,1.9684410095214844,1.0,-0.10877273469387738,-0.01795028571428592,1,0
55,train,5,0.8418,2.954647326530613,1.2368285714285712,-4.7860002517700195,-0.7898125648498535,-1.6738473176956177,-1.2167165279388428,-0.646044135093689,-0.10661381483078003,1.8693389892578125,1.0,-0.10877273469387783,-0.017950285714285474,1,0
55,train,6,1.0102,2.845874591836735,1.2188782857142857,-4.67722749710083,-0.771862268447876,-1.5650745630264282,-1.1987662315368652,-0.646044135093689,-0.10661381483078003,1.7714205980300903,1.0,-0.10877273469387783,-0.01795028571428592,1,0
55,train,7,1.1786,2.737101857142857,1.2009279999999998,-4.568454742431641,-0.7539119720458984,-1.4563018083572388,-1.1808160543441772,-0.646044135093689,-0.10661381483078003,1.6748710870742798,1.0,-0.10877273469387738,-0.017950285714285474,1,0
55,train,8,1.3469,2.6283291224489798,1.1829777142857143,-4.459681987762451,-0.7359617352485657,-1.3475291728973389,-1.1628657579421997,-0.646044135093689,-0.10661381483078003,1.5799132585525513,1.0,-0.10877273469387738,-0.01795028571428592,1,0
55,train,9,1.5153,2.5195563877551024,1.1650274285714284,-4.350909233093262,-0.7180114388465881,-1.2387564182281494,-1.1449154615402222,-0.646044135093689,-0.10661381483078003,1.486816167831421,1.0,-0.10877273469387783,-0.017950285714285696,1,0
55,train,10,1.6837,2.4107836530612246,1.1470771428571427,-4.242136478424072,-0.7000611424446106,-1.12998366355896,-1.1269651651382446,-0.646044135093689,-0.10661381483078003,1.3959052562713623,1.0,-0.10877273469387738,-0.017950285714285696,1,0
55,train,11,1.852,2.302010918367347,1.129126857142857,-4.133363723754883,-0.6821108460426331,-1.0212109088897705,-1.109014868736267,-0.646044135093689,-0.10661381483078003,1.307576060295105,1.0,-0.10877273469387738,-0.017950285714285696,1,1
55,train,12,2.0204,2.19323818367347,1.1111765714285713,-4.024590969085693,-0.6641605496406555,-0.912438154220581,-1.0910645723342896,-0.646044135093689,-0.10661381483078003,1.2223098278045654,1.0,-0.10877273469387783,-0.017950285714285696,1,1
55,train,13,2.1888,2.084465448979592,1.0932262857142856,-3.915818452835083,-0.6462103128433228,-0.8036654591560364,-1.073114275932312,-0.646044135093689,-0.10661381483078003,1.1406910419464111,1.0,-0.10877273469387738,-0.017950285714285696,1,1
55,train,14,2.3571,1.9756927142857146,1.075276,-3.8070456981658936,-0.6282600164413452,-0.6948927044868469,-1.0551639795303345,-0.646044135093689,-0.10661381483078003,1.0634266138076782,1.0,-0.10877273469387738,-0.017950285714285696,1,1
55,train,15,2.5255,1.8669199795918372,1.0573257142857142,-3.698272943496704,-0.6103097200393677,-0.5861199498176575,-1.037213683128357,-0.646044135093689,-0.10661381483078003,0.9913643002510071,1.0,-0.1087727346938776,-0.017950285714285696,1,1
55,train,16,2.6939,1.7581472448979596,1.0393754285714285,-3.5895001888275146,-0.5923594236373901,-0.4773472547531128,-1.0192633867263794,-0.646044135093689,-0.10661381483078003,0.9255036115646362,1.0,-0.1087727346938776,-0.017950285714285696,1,1
55,train,17,2.8622,1.649374510204082,1.0214251428571428,-3.480727434158325,-0.5744091272354126,-0.36857450008392334,-1.0013130903244019,-0.646044135093689,-0.10661381483078003,0.8669935464859009,1.0,-0.1087727346938776,-0.017950285714285696,1,1
55,train,18,3.0306,1.5406017755102044,1.0034748571428571,-3.3719546794891357,-0.5564588308334351,-0.2598017752170563,-0.9833628535270691,-0.646044135093689,-0.10661381483078003,0.8171034455299377,1.0,-0.1087727346938776,-0.017950285714285807,1,1
55,train,19,3.199,1.4318290408163268,0.9855245714285713,-3.2631819248199463,-0.5385085940361023,-0.15102903544902802,-0.9654125571250916,-0.646044135093689,-0.10661381483078003,0.7771546244621277,1.0,-0.10877273469387738,-0.017950285714285696,1,1
55,train,20,3.3673,1.3230563061224494,0.9675742857142856,-3.154409408569336,-0.5205582976341248,-0.04225630685687065,-0.947462260723114,-0.646044135093689,-0.10661381483078003,0.7484041452407837,1.0,-0.10877273469387738,-0.017950285714285585,1,1
55,train,21,3.5357,1.214283571428572,0.949624,-3.0456366539001465,-0.5026080012321472,0.06651642918586731,-0.9295120239257812,-0.646044135093689,-0.10661381483078003,0.7318889498710632,1.0,-0.10877273469387783,-0.017950285714285807,1,1
55,train,22,3.7041,1.1055108367346942,0.9316737142857142,-2.936863899230957,-0.4846577048301697,0.17528916895389557,-0.9115617275238037,-0.646044135093689,-0.10661381483078003,0.7282623648643494,1.0,-0.10877273469387783,-0.017950285714285807,1,1
55,train,23,3.8724,0.9967381020408164,0.9137234285714284,-2.8280911445617676,-0.4667074382305145,0.28406190872192383,-0.8936114311218262,-0.646044135093689,-0.10661381483078003,0.7376739978790283,1.0,-0.10877273469387738,-0.017950285714285696,1,1
55,train,24,4.0408,0.887965367346939,0.8957731428571427,-2.719318389892578,-0.448757141828537,0.3928346335887909,-0.8756611347198486,-0.646044135093689,-0.10661381483078003,0.7597402930259705,1.0,-0.1087727346938776,-0.017950285714285696,1,1
55,train,25,4.2092,0.7791926326530614,0.877822857142857,-2.6105456352233887,-0.43080684542655945,0.501607358455658,-0.8577108383178711,-0.646044135093689,-0.10661381483078003,0.7936185598373413,1.0,-0.10877273469387783,-0.017950285714285807,1,1
55,train,26,4.3776,0.6704198979591836,0.8598725714285712,-2.501772880554199,-0.4128565788269043,0.6103801131248474,-0.8397605419158936,-0.646044135093689,-0.10661381483078003,0.8381530046463013,1.0,-0.10877273469387805,-0.017950285714285807,1,0
55,train,27,4.5459,0.5616471632653055,0.8419222857142854,-2.3930001258850098,-0.39490628242492676,0.7191528081893921,-0.8218103051185608,-0.646044135093689,-0.10661381483078003,0.8920407295227051,1.0,-0.10877273469387738,-0.017950285714285585,1,0
55,train,28,4.7143,0.4528744285714281,0.8239719999999998,-2.2842273712158203,-0.3769559860229492,0.8279255628585815,-0.8038600087165833,-0.646044135093689,-0.10661381483078003,0.9539721012115479,1.0,-0.10877273469387722,-0.017950285714285585,1,0
55,train,29,4.8827,0.3441016938775509,0.8060217142857142,-2.175454616546631,-0.35900571942329407,0.936698317527771,-0.7859097123146057,-0.646044135093689,-0.10661381483078003,1.0227255821228027,1.0,-0.1087727346938778,-0.017950285714285807,1,0
55,train,30,5.051,0.2353289591836731,0.7880714285714284,-2.0666818618774414,-0.34105542302131653,1.0454710721969604,-0.7679594159126282,-0.646044135093689,-0.10661381483078003,1.0972167253494263,1.0,-0.10877273469387772,-0.017950285714285807,1,0
55,train,31,5.2194,0.1265562244897954,0.7701211428571426,-1.9579092264175415,-0.3231051564216614,1.15424382686615,-0.7500091195106506,-0.646044135093689,-0.10661381483078003,1.1765146255493164,1.0,-0.1087727346938774,-0.017950285714285696,1,0
55,train,32,5.3878,0.017783489795917998,0.7521708571428569,-1.849136471748352,-0.30515486001968384,1.2630164623260498,-0.7320588827133179,-0.646044135093689,-0.10661381483078003,1.259835958480835,1.0,-0.10877273469387748,-0.017950285714285696,1,0
55,train,33,5.5561,-0.09098924489795948,0.7342205714285712,-1.7403637170791626,-0.2872045636177063,1.3717892169952393,-0.7141085863113403,-0.646044135093689,-0.10661381483078003,1.346530556678772,1.0,-0.10877273469387791,-0.017950285714285696,1,0
55,train,34,5.7245,-0.1997619795918374,0.7162702857142855,-1.6315909624099731,-0.26925429701805115,1.4805619716644287,-0.6961582899093628,-0.646044135093689,-0.10661381483078003,1.4360623359680176,1.0,-0.10877273469387772,-0.017950285714285696,1,0
55,train,35,5.8929,-0.3085347142857151,0.6983199999999998,-1.5228183269500732,-0.2513040006160736,1.5893347263336182,-0.6782079935073853,-0.646044135093689,-0.10661381483078003,1.527990460395813,1.0,-0.10877273469387733,-0.017950285714285696,1,0
55,train,36,6.0612,-0.41730744897959243,0.6803697142857141,-1.4140455722808838,-0.23335371911525726,1.6981074810028076,-0.6602576971054077,-0.646044135093689,-0.10661381483078003,1.6219520568847656,1.0,-0.10877273469387755,-0.017950285714285696,1,0
55,train,37,6.2296,-0.52608018367347,0.6624194285714284,-1.3052728176116943,-0.21540342271327972,1.806880235671997,-0.6423074007034302,-0.646044135093689,-0.10661381483078003,1.7176482677459717,1.0,-0.10877273469387838,-0.01795028571428592,1,0
55,train,38,6.398,-0.6348529183673484,0.6444691428571425,-1.1965000629425049,-0.19745314121246338,1.915652871131897,-0.6243571639060974,-0.646044135093689,-0.10661381483078003,1.8148319721221924,1.0,-0.10877273469387738,-0.017950285714285696,1,0
55,train,39,6.5663,-0.7436256530612257,0.6265188571428568,-1.0877273082733154,-0.17950285971164703,2.024425745010376,-0.6064068675041199,-0.646044135093689,-0.10661381483078003,1.9132980108261108,1.0,-0.10877273469387738,-0.017950285714285474,1,0
55,train,40,6.7347,-0.8523983877551031,0.6085685714285713,-0.9789546132087708,-0.1615525782108307,2.1331984996795654,-0.5884565711021423,-0.646044135093689,-0.10661381483078003,2.0128750801086426,1.0,-0.10877273469387716,-0.017950285714285807,1,0
